state,date,sex,ethnicity,abs
W.P. Labuan,2020-01-01,female,other_citizen,88.0
W.P. Labuan,2021-01-01,female,other_citizen,71.0
W.P. Labuan,2022-01-01,female,other_citizen,61.0
W.P. Labuan,2023-01-01,male,other_citizen,
W.P. Labuan,2023-01-01,female,other_citizen,
W.P. Putrajaya,2010-01-01,male,other_citizen,14.0
W.P. Putrajaya,2011-01-01,male,other_citizen,3.0
W.P. Putrajaya,2012-01-01,male,other_citizen,2.0
W.P. Putrajaya,2013-01-01,male,other_citizen,3.0
W.P. Putrajaya,2014-01-01,male,other_citizen,2.0
W.P. Putrajaya,2015-01-01,male,other_citizen,5.0
W.P. Putrajaya,2016-01-01,male,other_citizen,2.0
W.P. Putrajaya,2017-01-01,male,other_citizen,3.0
W.P. Putrajaya,2018-01-01,male,other_citizen,1.0
W.P. Putrajaya,2019-01-01,male,other_citizen,3.0
W.P. Putrajaya,2020-01-01,male,other_citizen,4.0
W.P. Putrajaya,2021-01-01,male,other_citizen,2.0
W.P. Putrajaya,2022-01-01,male,other_citizen,3.0
W.P. Putrajaya,2010-01-01,female,other_citizen,10.0
W.P. Putrajaya,2011-01-01,female,other_citizen,3.0
W.P. Putrajaya,2012-01-01,female,other_citizen,2.0
W.P. Putrajaya,2013-01-01,female,other_citizen,4.0
W.P. Putrajaya,2014-01-01,female,other_citizen,1.0
W.P. Putrajaya,2015-01-01,female,other_citizen,2.0
W.P. Putrajaya,2016-01-01,female,other_citizen,0.0
W.P. Putrajaya,2017-01-01,female,other_citizen,2.0
W.P. Putrajaya,2018-01-01,female,other_citizen,4.0
W.P. Putrajaya,2019-01-01,female,other_citizen,4.0
W.P. Putrajaya,2020-01-01,female,other_citizen,2.0
W.P. Putrajaya,2021-01-01,female,other_citizen,3.0
W.P. Putrajaya,2022-01-01,female,other_citizen,2.0
W.P. Putrajaya,2023-01-01,male,other_citizen,
W.P. Putrajaya,2023-01-01,female,other_citizen,
Johor,2000-01-01,both,other_noncitizen,585.0
Johor,2001-01-01,both,other_noncitizen,1574.0
Johor,2002-01-01,both,other_noncitizen,918.0
Johor,2003-01-01,both,other_noncitizen,570.0
Johor,2004-01-01,both,other_noncitizen,787.0
Johor,2005-01-01,both,other_noncitizen,658.0
Johor,2006-01-01,both,other_noncitizen,804.0
Johor,2007-01-01,both,other_noncitizen,898.0
Johor,2008-01-01,both,other_noncitizen,951.0
Johor,2009-01-01,both,other_noncitizen,1006.0
Johor,2010-01-01,both,other_noncitizen,1225.0
Johor,2011-01-01,both,other_noncitizen,1171.0
Johor,2012-01-01,both,other_noncitizen,1218.0
Johor,2013-01-01,both,other_noncitizen,1230.0
Johor,2014-01-01,both,other_noncitizen,1299.0
Johor,2015-01-01,both,other_noncitizen,1227.0
Johor,2016-01-01,both,other_noncitizen,1070.0
Johor,2017-01-01,both,other_noncitizen,1120.0
Johor,2018-01-01,both,other_noncitizen,1110.0
Johor,2019-01-01,both,other_noncitizen,1172.0
Johor,2020-01-01,both,other_noncitizen,1482.0
Johor,2021-01-01,both,other_noncitizen,1078.0
Johor,2022-01-01,both,other_noncitizen,1116.0
Johor,2023-01-01,both,other_noncitizen,0.0
Kedah,2000-01-01,both,other_noncitizen,125.0
Kedah,2001-01-01,both,other_noncitizen,657.0
Kedah,2002-01-01,both,other_noncitizen,171.0
Kedah,2003-01-01,both,other_noncitizen,153.0
Kedah,2004-01-01,both,other_noncitizen,181.0
Kedah,2005-01-01,both,other_noncitizen,146.0
Kedah,2006-01-01,both,other_noncitizen,188.0
Kedah,2007-01-01,both,other_noncitizen,240.0
Kedah,2008-01-01,both,other_noncitizen,237.0
Kedah,2009-01-01,both,other_noncitizen,250.0
Kedah,2010-01-01,both,other_noncitizen,274.0
Kedah,2011-01-01,both,other_noncitizen,324.0
Kedah,2012-01-01,both,other_noncitizen,337.0
Kedah,2013-01-01,both,other_noncitizen,383.0
Kedah,2014-01-01,both,other_noncitizen,512.0
Kedah,2015-01-01,both,other_noncitizen,648.0
Kedah,2016-01-01,both,other_noncitizen,532.0
Kedah,2017-01-01,both,other_noncitizen,532.0
Kedah,2018-01-01,both,other_noncitizen,588.0
Kedah,2019-01-01,both,other_noncitizen,593.0
Kedah,2020-01-01,both,other_noncitizen,738.0
Kedah,2021-01-01,both,other_noncitizen,570.0
Kedah,2022-01-01,both,other_noncitizen,696.0
Kedah,2023-01-01,both,other_noncitizen,0.0
Kelantan,2000-01-01,both,other_noncitizen,215.0
Kelantan,2001-01-01,both,other_noncitizen,645.0
Kelantan,2002-01-01,both,other_noncitizen,299.0
Kelantan,2003-01-01,both,other_noncitizen,222.0
Kelantan,2004-01-01,both,other_noncitizen,221.0
Kelantan,2005-01-01,both,other_noncitizen,216.0
Kelantan,2006-01-01,both,other_noncitizen,253.0
Kelantan,2007-01-01,both,other_noncitizen,230.0
Kelantan,2008-01-01,both,other_noncitizen,228.0
Kelantan,2009-01-01,both,other_noncitizen,233.0
Kelantan,2010-01-01,both,other_noncitizen,258.0
Kelantan,2011-01-01,both,other_noncitizen,267.0
Kelantan,2012-01-01,both,other_noncitizen,239.0
Kelantan,2013-01-01,both,other_noncitizen,232.0
Kelantan,2014-01-01,both,other_noncitizen,273.0
Kelantan,2015-01-01,both,other_noncitizen,257.0
Kelantan,2016-01-01,both,other_noncitizen,346.0
Kelantan,2017-01-01,both,other_noncitizen,308.0
Kelantan,2018-01-01,both,other_noncitizen,262.0
Kelantan,2019-01-01,both,other_noncitizen,315.0
Kelantan,2020-01-01,both,other_noncitizen,386.0
Kelantan,2021-01-01,both,other_noncitizen,352.0
Kelantan,2022-01-01,both,other_noncitizen,429.0
Kelantan,2023-01-01,both,other_noncitizen,0.0
Melaka,2000-01-01,both,other_noncitizen,50.0
Melaka,2001-01-01,both,other_noncitizen,300.0
Melaka,2002-01-01,both,other_noncitizen,115.0
Melaka,2003-01-01,both,other_noncitizen,73.0
Melaka,2004-01-01,both,other_noncitizen,86.0
Melaka,2005-01-01,both,other_noncitizen,62.0
Melaka,2006-01-01,both,other_noncitizen,98.0
Melaka,2007-01-01,both,other_noncitizen,159.0
Melaka,2008-01-01,both,other_noncitizen,169.0
Melaka,2009-01-01,both,other_noncitizen,143.0
Melaka,2010-01-01,both,other_noncitizen,166.0
Melaka,2011-01-01,both,other_noncitizen,166.0
Melaka,2012-01-01,both,other_noncitizen,173.0
Melaka,2013-01-01,both,other_noncitizen,188.0
Melaka,2014-01-01,both,other_noncitizen,171.0
Melaka,2015-01-01,both,other_noncitizen,157.0
Melaka,2016-01-01,both,other_noncitizen,179.0
Melaka,2017-01-01,both,other_noncitizen,159.0
Melaka,2018-01-01,both,other_noncitizen,142.0
Melaka,2019-01-01,both,other_noncitizen,155.0
Melaka,2020-01-01,both,other_noncitizen,198.0
Melaka,2021-01-01,both,other_noncitizen,171.0
Melaka,2022-01-01,both,other_noncitizen,158.0
Melaka,2023-01-01,both,other_noncitizen,0.0
Negeri Sembilan,2000-01-01,both,other_noncitizen,137.0
Negeri Sembilan,2001-01-01,both,other_noncitizen,387.0
Negeri Sembilan,2002-01-01,both,other_noncitizen,207.0
Negeri Sembilan,2003-01-01,both,other_noncitizen,111.0
Negeri Sembilan,2004-01-01,both,other_noncitizen,134.0
Negeri Sembilan,2005-01-01,both,other_noncitizen,128.0
Negeri Sembilan,2006-01-01,both,other_noncitizen,189.0
Negeri Sembilan,2007-01-01,both,other_noncitizen,219.0
Negeri Sembilan,2008-01-01,both,other_noncitizen,256.0
Negeri Sembilan,2009-01-01,both,other_noncitizen,281.0
Negeri Sembilan,2010-01-01,both,other_noncitizen,353.0
Negeri Sembilan,2011-01-01,both,other_noncitizen,340.0
Negeri Sembilan,2012-01-01,both,other_noncitizen,363.0
Negeri Sembilan,2013-01-01,both,other_noncitizen,390.0
Negeri Sembilan,2014-01-01,both,other_noncitizen,422.0
Negeri Sembilan,2015-01-01,both,other_noncitizen,360.0
Negeri Sembilan,2016-01-01,both,other_noncitizen,279.0
Negeri Sembilan,2017-01-01,both,other_noncitizen,271.0
Negeri Sembilan,2018-01-01,both,other_noncitizen,237.0
Negeri Sembilan,2019-01-01,both,other_noncitizen,256.0
Negeri Sembilan,2020-01-01,both,other_noncitizen,283.0
Negeri Sembilan,2021-01-01,both,other_noncitizen,226.0
Negeri Sembilan,2022-01-01,both,other_noncitizen,196.0
Negeri Sembilan,2023-01-01,both,other_noncitizen,0.0
Pahang,2000-01-01,both,other_noncitizen,352.0
Pahang,2001-01-01,both,other_noncitizen,693.0
Pahang,2002-01-01,both,other_noncitizen,481.0
Pahang,2003-01-01,both,other_noncitizen,246.0
Pahang,2004-01-01,both,other_noncitizen,298.0
Pahang,2005-01-01,both,other_noncitizen,239.0
Pahang,2006-01-01,both,other_noncitizen,285.0
Pahang,2007-01-01,both,other_noncitizen,379.0
Pahang,2008-01-01,both,other_noncitizen,369.0
Pahang,2009-01-01,both,other_noncitizen,422.0
Pahang,2010-01-01,both,other_noncitizen,538.0
Pahang,2011-01-01,both,other_noncitizen,572.0
Pahang,2012-01-01,both,other_noncitizen,634.0
Pahang,2013-01-01,both,other_noncitizen,689.0
Pahang,2014-01-01,both,other_noncitizen,740.0
Pahang,2015-01-01,both,other_noncitizen,628.0
Pahang,2016-01-01,both,other_noncitizen,482.0
Pahang,2017-01-01,both,other_noncitizen,491.0
Pahang,2018-01-01,both,other_noncitizen,414.0
Pahang,2019-01-01,both,other_noncitizen,391.0
Pahang,2020-01-01,both,other_noncitizen,501.0
Pahang,2021-01-01,both,other_noncitizen,417.0
Pahang,2022-01-01,both,other_noncitizen,411.0
Pahang,2023-01-01,both,other_noncitizen,0.0
Perak,2000-01-01,both,other_noncitizen,158.0
Perak,2001-01-01,both,other_noncitizen,779.0
Perak,2002-01-01,both,other_noncitizen,253.0
Perak,2003-01-01,both,other_noncitizen,166.0
Perak,2004-01-01,both,other_noncitizen,200.0
Perak,2005-01-01,both,other_noncitizen,153.0
Perak,2006-01-01,both,other_noncitizen,206.0
Perak,2007-01-01,both,other_noncitizen,250.0
Perak,2008-01-01,both,other_noncitizen,302.0
Perak,2009-01-01,both,other_noncitizen,368.0
Perak,2010-01-01,both,other_noncitizen,394.0
Perak,2011-01-01,both,other_noncitizen,490.0
Perak,2012-01-01,both,other_noncitizen,551.0
Perak,2013-01-01,both,other_noncitizen,559.0
Perak,2014-01-01,both,other_noncitizen,614.0
Perak,2015-01-01,both,other_noncitizen,499.0
Perak,2016-01-01,both,other_noncitizen,483.0
Perak,2017-01-01,both,other_noncitizen,440.0
Perak,2018-01-01,both,other_noncitizen,383.0
Perak,2019-01-01,both,other_noncitizen,325.0
Perak,2020-01-01,both,other_noncitizen,413.0
Perak,2021-01-01,both,other_noncitizen,382.0
Perak,2022-01-01,both,other_noncitizen,327.0
Perak,2023-01-01,both,other_noncitizen,0.0
Perlis,2000-01-01,both,other_noncitizen,10.0
Perlis,2001-01-01,both,other_noncitizen,63.0
Perlis,2002-01-01,both,other_noncitizen,11.0
Perlis,2003-01-01,both,other_noncitizen,20.0
Perlis,2004-01-01,both,other_noncitizen,26.0
Perlis,2005-01-01,both,other_noncitizen,29.0
Perlis,2006-01-01,both,other_noncitizen,19.0
Perlis,2007-01-01,both,other_noncitizen,31.0
Perlis,2008-01-01,both,other_noncitizen,33.0
Perlis,2009-01-01,both,other_noncitizen,37.0
Perlis,2010-01-01,both,other_noncitizen,21.0
Perlis,2011-01-01,both,other_noncitizen,26.0
Perlis,2012-01-01,both,other_noncitizen,34.0
Perlis,2013-01-01,both,other_noncitizen,44.0
Perlis,2014-01-01,both,other_noncitizen,60.0
Perlis,2015-01-01,both,other_noncitizen,56.0
Perlis,2016-01-01,both,other_noncitizen,38.0
Perlis,2017-01-01,both,other_noncitizen,26.0
Perlis,2018-01-01,both,other_noncitizen,35.0
Perlis,2019-01-01,both,other_noncitizen,16.0
Perlis,2020-01-01,both,other_noncitizen,33.0
Perlis,2021-01-01,both,other_noncitizen,48.0
Perlis,2022-01-01,both,other_noncitizen,36.0
Perlis,2023-01-01,both,other_noncitizen,0.0
Pulau Pinang,2000-01-01,both,other_noncitizen,251.0
Pulau Pinang,2001-01-01,both,other_noncitizen,621.0
Pulau Pinang,2002-01-01,both,other_noncitizen,323.0
Pulau Pinang,2003-01-01,both,other_noncitizen,242.0
Pulau Pinang,2004-01-01,both,other_noncitizen,308.0
Pulau Pinang,2005-01-01,both,other_noncitizen,283.0
Pulau Pinang,2006-01-01,both,other_noncitizen,396.0
Pulau Pinang,2007-01-01,both,other_noncitizen,443.0
Pulau Pinang,2008-01-01,both,other_noncitizen,542.0
Pulau Pinang,2009-01-01,both,other_noncitizen,564.0
Pulau Pinang,2010-01-01,both,other_noncitizen,600.0
Pulau Pinang,2011-01-01,both,other_noncitizen,730.0
Pulau Pinang,2012-01-01,both,other_noncitizen,841.0
Pulau Pinang,2013-01-01,both,other_noncitizen,775.0
Pulau Pinang,2014-01-01,both,other_noncitizen,982.0
Pulau Pinang,2015-01-01,both,other_noncitizen,993.0
Pulau Pinang,2016-01-01,both,other_noncitizen,1016.0
Pulau Pinang,2017-01-01,both,other_noncitizen,943.0
Pulau Pinang,2018-01-01,both,other_noncitizen,883.0
Pulau Pinang,2019-01-01,both,other_noncitizen,934.0
Pulau Pinang,2020-01-01,both,other_noncitizen,1048.0
Pulau Pinang,2021-01-01,both,other_noncitizen,845.0
Pulau Pinang,2022-01-01,both,other_noncitizen,914.0
Pulau Pinang,2023-01-01,both,other_noncitizen,0.0
Sabah,2000-01-01,both,other_noncitizen,5428.0
Sabah,2001-01-01,both,other_noncitizen,4980.0
Sabah,2002-01-01,both,other_noncitizen,3259.0
Sabah,2003-01-01,both,other_noncitizen,2947.0
Sabah,2004-01-01,both,other_noncitizen,3836.0
Sabah,2005-01-01,both,other_noncitizen,4443.0
Sabah,2006-01-01,both,other_noncitizen,4468.0
Sabah,2007-01-01,both,other_noncitizen,4623.0
Sabah,2008-01-01,both,other_noncitizen,5257.0
Sabah,2009-01-01,both,other_noncitizen,6299.0
Sabah,2010-01-01,both,other_noncitizen,6776.0
Sabah,2011-01-01,both,other_noncitizen,6152.0
Sabah,2012-01-01,both,other_noncitizen,7064.0
Sabah,2013-01-01,both,other_noncitizen,7502.0
Sabah,2014-01-01,both,other_noncitizen,7196.0
Sabah,2015-01-01,both,other_noncitizen,4835.0
Sabah,2016-01-01,both,other_noncitizen,3693.0
Sabah,2017-01-01,both,other_noncitizen,3927.0
Sabah,2018-01-01,both,other_noncitizen,4622.0
Sabah,2019-01-01,both,other_noncitizen,5497.0
Sabah,2020-01-01,both,other_noncitizen,4734.0
Sabah,2021-01-01,both,other_noncitizen,4460.0
Sabah,2022-01-01,both,other_noncitizen,5108.0
Sabah,2023-01-01,both,other_noncitizen,0.0
Sarawak,2000-01-01,both,other_noncitizen,896.0
Sarawak,2001-01-01,both,other_noncitizen,2453.0
Sarawak,2002-01-01,both,other_noncitizen,971.0
Sarawak,2003-01-01,both,other_noncitizen,925.0
Sarawak,2004-01-01,both,other_noncitizen,885.0
Sarawak,2005-01-01,both,other_noncitizen,938.0
Sarawak,2006-01-01,both,other_noncitizen,937.0
Sarawak,2007-01-01,both,other_noncitizen,987.0
Sarawak,2008-01-01,both,other_noncitizen,1113.0
Sarawak,2009-01-01,both,other_noncitizen,1174.0
Sarawak,2010-01-01,both,other_noncitizen,1119.0
Sarawak,2011-01-01,both,other_noncitizen,1141.0
Sarawak,2012-01-01,both,other_noncitizen,1211.0
Sarawak,2013-01-01,both,other_noncitizen,1251.0
Sarawak,2014-01-01,both,other_noncitizen,1208.0
Sarawak,2015-01-01,both,other_noncitizen,1055.0
Sarawak,2016-01-01,both,other_noncitizen,738.0
Sarawak,2017-01-01,both,other_noncitizen,622.0
Sarawak,2018-01-01,both,other_noncitizen,523.0
Sarawak,2019-01-01,both,other_noncitizen,573.0
Sarawak,2020-01-01,both,other_noncitizen,585.0
Sarawak,2021-01-01,both,other_noncitizen,557.0
Sarawak,2022-01-01,both,other_noncitizen,396.0
Sarawak,2023-01-01,both,other_noncitizen,0.0
Selangor,2000-01-01,both,other_noncitizen,1710.0
Selangor,2001-01-01,both,other_noncitizen,3134.0
Selangor,2002-01-01,both,other_noncitizen,3171.0
Selangor,2003-01-01,both,other_noncitizen,1788.0
Selangor,2004-01-01,both,other_noncitizen,2385.0
Selangor,2005-01-01,both,other_noncitizen,2231.0
Selangor,2006-01-01,both,other_noncitizen,2980.0
Selangor,2007-01-01,both,other_noncitizen,3625.0
Selangor,2008-01-01,both,other_noncitizen,4313.0
Selangor,2009-01-01,both,other_noncitizen,4478.0
Selangor,2010-01-01,both,other_noncitizen,5131.0
Selangor,2011-01-01,both,other_noncitizen,5392.0
Selangor,2012-01-01,both,other_noncitizen,5986.0
Selangor,2013-01-01,both,other_noncitizen,6078.0
Selangor,2014-01-01,both,other_noncitizen,6499.0
Selangor,2015-01-01,both,other_noncitizen,5875.0
Selangor,2016-01-01,both,other_noncitizen,4807.0
Selangor,2017-01-01,both,other_noncitizen,4623.0
Selangor,2018-01-01,both,other_noncitizen,4317.0
Selangor,2019-01-01,both,other_noncitizen,4759.0
Selangor,2020-01-01,both,other_noncitizen,4508.0
Selangor,2021-01-01,both,other_noncitizen,3615.0
Selangor,2022-01-01,both,other_noncitizen,3450.0
Selangor,2023-01-01,both,other_noncitizen,0.0
Terengganu,2000-01-01,both,other_noncitizen,101.0
Terengganu,2001-01-01,both,other_noncitizen,329.0
Terengganu,2002-01-01,both,other_noncitizen,116.0
Terengganu,2003-01-01,both,other_noncitizen,82.0
Terengganu,2004-01-01,both,other_noncitizen,81.0
Terengganu,2005-01-01,both,other_noncitizen,79.0
Terengganu,2006-01-01,both,other_noncitizen,77.0
Terengganu,2007-01-01,both,other_noncitizen,102.0
Terengganu,2008-01-01,both,other_noncitizen,105.0
Terengganu,2009-01-01,both,other_noncitizen,119.0
Terengganu,2010-01-01,both,other_noncitizen,151.0
Terengganu,2011-01-01,both,other_noncitizen,135.0
Terengganu,2012-01-01,both,other_noncitizen,137.0
Terengganu,2013-01-01,both,other_noncitizen,141.0
Terengganu,2014-01-01,both,other_noncitizen,218.0
Terengganu,2015-01-01,both,other_noncitizen,316.0
Terengganu,2016-01-01,both,other_noncitizen,269.0
Terengganu,2017-01-01,both,other_noncitizen,283.0
Terengganu,2018-01-01,both,other_noncitizen,283.0
Terengganu,2019-01-01,both,other_noncitizen,299.0
Terengganu,2020-01-01,both,other_noncitizen,401.0
Terengganu,2021-01-01,both,other_noncitizen,343.0
Terengganu,2022-01-01,both,other_noncitizen,412.0
Terengganu,2023-01-01,both,other_noncitizen,0.0
W.P. Kuala Lumpur,2000-01-01,both,other_noncitizen,831.0
W.P. Kuala Lumpur,2001-01-01,both,other_noncitizen,1303.0
W.P. Kuala Lumpur,2002-01-01,both,other_noncitizen,1344.0
W.P. Kuala Lumpur,2003-01-01,both,other_noncitizen,926.0
W.P. Kuala Lumpur,2004-01-01,both,other_noncitizen,1053.0
W.P. Kuala Lumpur,2005-01-01,both,other_noncitizen,1123.0
W.P. Kuala Lumpur,2006-01-01,both,other_noncitizen,1423.0
W.P. Kuala Lumpur,2007-01-01,both,other_noncitizen,1788.0
W.P. Kuala Lumpur,2008-01-01,both,other_noncitizen,2253.0
W.P. Kuala Lumpur,2009-01-01,both,other_noncitizen,2621.0
W.P. Kuala Lumpur,2010-01-01,both,other_noncitizen,2910.0
W.P. Kuala Lumpur,2011-01-01,both,other_noncitizen,3118.0
W.P. Kuala Lumpur,2012-01-01,both,other_noncitizen,3569.0
W.P. Kuala Lumpur,2013-01-01,both,other_noncitizen,3645.0
W.P. Kuala Lumpur,2014-01-01,both,other_noncitizen,3883.0
W.P. Kuala Lumpur,2015-01-01,both,other_noncitizen,3551.0
W.P. Kuala Lumpur,2016-01-01,both,other_noncitizen,3193.0
W.P. Kuala Lumpur,2017-01-01,both,other_noncitizen,2926.0
W.P. Kuala Lumpur,2018-01-01,both,other_noncitizen,2826.0
W.P. Kuala Lumpur,2019-01-01,both,other_noncitizen,2676.0
W.P. Kuala Lumpur,2020-01-01,both,other_noncitizen,2850.0
W.P. Kuala Lumpur,2021-01-01,both,other_noncitizen,2146.0
W.P. Kuala Lumpur,2022-01-01,both,other_noncitizen,2000.0
W.P. Kuala Lumpur,2023-01-01,both,other_noncitizen,0.0
W.P. Labuan,2000-01-01,both,other_noncitizen,192.0
W.P. Labuan,2001-01-01,both,other_noncitizen,153.0
W.P. Labuan,2002-01-01,both,other_noncitizen,102.0
W.P. Labuan,2003-01-01,both,other_noncitizen,133.0
W.P. Labuan,2004-01-01,both,other_noncitizen,134.0
W.P. Labuan,2005-01-01,both,other_noncitizen,149.0
W.P. Labuan,2006-01-01,both,other_noncitizen,169.0
W.P. Labuan,2007-01-01,both,other_noncitizen,163.0
W.P. Labuan,2008-01-01,both,other_noncitizen,226.0
W.P. Labuan,2009-01-01,both,other_noncitizen,185.0
W.P. Labuan,2010-01-01,both,other_noncitizen,238.0
W.P. Labuan,2011-01-01,both,other_noncitizen,177.0
W.P. Labuan,2012-01-01,both,other_noncitizen,167.0
W.P. Labuan,2013-01-01,both,other_noncitizen,138.0
W.P. Labuan,2014-01-01,both,other_noncitizen,154.0
W.P. Labuan,2015-01-01,both,other_noncitizen,109.0
W.P. Labuan,2016-01-01,both,other_noncitizen,62.0
W.P. Labuan,2017-01-01,both,other_noncitizen,35.0
W.P. Labuan,2018-01-01,both,other_noncitizen,25.0
W.P. Labuan,2019-01-01,both,other_noncitizen,49.0
W.P. Labuan,2020-01-01,both,other_noncitizen,80.0
W.P. Labuan,2021-01-01,both,other_noncitizen,64.0
W.P. Labuan,2022-01-01,both,other_noncitizen,57.0
W.P. Labuan,2023-01-01,both,other_noncitizen,0.0
W.P. Putrajaya,2010-01-01,both,other_noncitizen,9.0
W.P. Putrajaya,2011-01-01,both,other_noncitizen,6.0
W.P. Putrajaya,2012-01-01,both,other_noncitizen,7.0
W.P. Putrajaya,2013-01-01,both,other_noncitizen,13.0
W.P. Putrajaya,2014-01-01,both,other_noncitizen,19.0
W.P. Putrajaya,2015-01-01,both,other_noncitizen,12.0
W.P. Putrajaya,2016-01-01,both,other_noncitizen,6.0
W.P. Putrajaya,2017-01-01,both,other_noncitizen,13.0
W.P. Putrajaya,2018-01-01,both,other_noncitizen,19.0
W.P. Putrajaya,2019-01-01,both,other_noncitizen,18.0
W.P. Putrajaya,2020-01-01,both,other_noncitizen,18.0
W.P. Putrajaya,2021-01-01,both,other_noncitizen,10.0
W.P. Putrajaya,2022-01-01,both,other_noncitizen,6.0
W.P. Putrajaya,2023-01-01,both,other_noncitizen,0.0
Johor,2000-01-01,male,other_noncitizen,294.0
Johor,2001-01-01,male,other_noncitizen,806.0
Johor,2002-01-01,male,other_noncitizen,487.0
Johor,2003-01-01,male,other_noncitizen,303.0
